Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
"FRACLINE, LLC","FRACLINE, LLC",118 VINTAGE PARK BLVD STE W715,HOUSTON,TX,77070,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2021-08-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FRANK'S INTERNATIONAL, LLC","FRANK'S INTERNATIONAL, LLC",1311 BROADFIELD BLVD STE 400,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2022-09-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
FRONTIER EXPLORATION EQUIPMENT INC,FRONTIER EXPLORATION EQUIPMENT INC,2401 FOUNTAIN VIEW DR STE PMB 2442,HOUSTON,TX,77057,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2026-09-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FRONTIER INTERNATIONAL, LLC","FRONTIER INTERNATIONAL, LLC",7904 N SAM HOUSTON PKWY W FL 4,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2024-03-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
FT MACHINE LLC,FT MACHINE LLC,820 TURNEY DR,HOUSTON,TX,77038,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2026-08-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
FUEL AND MARINE MARKETING LLC,CHEVRON MARINE PRODUCTS LLC,1111 BAGBY ST STE 3738,HOUSTON,TX,77002,211130,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2007-10-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"FULL CIRCLE ENERGY, LLC","FULL CIRCLE ENERGY, LLC",13403 SUNDOWNER DR,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2014-11-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GE OIL & GAS,BAKER HUGHES ENERGY SERVICES LLC,17619 ALDINE WESTFIELD RD,HOUSTON,TX,77073,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2007-05-31T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GENERAL PLASTICS & COMPOSITES L P,"GENERAL PLASTICS & COMPOSITES, L.P.",5727 LEDBETTER ST,HOUSTON,TX,77087,333132,"Manufacturing (Metals, Machinery, Electronics)",Type PL,1977-11-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GEOLOG AMERICAS INC.,"GEOLOG AMERICAS, INC.",10402 VALLEY FORGE DR,HOUSTON,TX,77042,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2026-02-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GIAN CORPORATION,GIAN CORPORATION,6403 BRITTMOORE RD,HOUSTON,TX,77041,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2020-09-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"GIBSON ENERGY INFRASTRUCTURE, LLC","GIBSON ENERGY INFRASTRUCTURE, LLC",1201 LOUISIANA ST STE 3300,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2021-01-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"GLOBAL DOWNHOLE TOOLS, INC.","GLOBAL DOWNHOLE TOOLS, INC.",18001 ALDINE WESTFIELD RD,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2016-02-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"GLOBAL WASTEWATER SOLUTIONS, INC.","GLOBAL WASTEWATER SOLUTIONS, INC.",6766 BOURGEOIS RD,HOUSTON,TX,77066,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2013-02-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"GLOBALOGIX, INC.","GLOBALOGIX, INC.",7840 N SAM HOUSTON PKWY W STE 300,HOUSTON,TX,77064,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2019-12-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"GRC TECHNOLOGIES, LLC","GRC TECHNOLOGIES, LLC",17300 PARK ROW,HOUSTON,TX,77084,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2025-04-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"GRIFFIN I'NET, INC.","GRIFFIN I'NET, INC.",34 WINDSOR CT,HOUSTON,TX,77055,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2012-05-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GRYPHON OFS LLC.,"GRYPHON HOLDCO, LLC",1210 ANTOINE DR,HOUSTON,TX,77055,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2016-08-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GSF MCCARTY,"GSF ENERGY, L.L.C.",9416 LEY RD # R,HOUSTON,TX,77078,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2007-11-12T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GTC VORRO ENVIRONMENTAL SERVICES,"GTC VORRO ENVIRONMENTAL SERVICES, LLC",1001 S DAIRY ASHFORD RD STE 425,HOUSTON,TX,77077,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2014-10-30T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
GTC VORRO TECHNOLOGY,"GTC VORRO TECHNOLOGY, LLC",1001 S DAIRY ASHFORD RD STE 500,HOUSTON,TX,77077,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2015-03-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"GULF COAST OIL & GAS INDUSTRIES, L.L.C.","GULF COAST OIL & GAS INDUSTRIES, L.L.C.",1204 HAYS ST,HOUSTON,TX,77009,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),1975-09-12T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HALCON FIELD SERVICES, LLC","HALCSN FIELD SERVICES, LLC",820 GESSNER RD STE 1100,HOUSTON,TX,77024,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2026-07-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HALCON RESOURCES OPERATING, INC.","BATTALION OIL MANAGEMENT, INC.",1000 LOUISIANA ST STE 6700,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2014-12-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HALC�N OPERATING CO., INC.","HALCON OPERATING CO., INC.",1000 LOUISIANA ST STE 6700,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2013-12-20T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HALLIBURTON ENERGY SERVICES,"HALLIBURTON ENERGY SERVICES, INC.",5950 N COURSE DR,HOUSTON,TX,77072,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),1989-05-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HARTWELL DRILLING PRODUCTS, INC.","HARTWELL DRILLING PRODUCTS, INC.",8930 BISSONNET ST,HOUSTON,TX,77074,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2011-04-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HARVEST MARKETING & TRADING, LLC","HARVEST MARKETING & TRADING, LLC",1111 TRAVIS ST,HOUSTON,TX,77002,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2022-08-03T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HAWKEYE DIRECTIONAL, LLC","HAWKEYE DIRECTIONAL, LLC",16920 PARK ROW,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2017-12-23T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HCS CONTROL SYSTEMS LLC,HCS CONTROL SYSTEMS LLC,1424 W SAM HOUSTON PKWY N STE 140,HOUSTON,TX,77043,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2017-02-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HIGH ISLAND OFFSHORE SYSTEM, L.L.C.","HIGH ISLAND OFFSHORE SYSTEM, L.L.C.",919 MILAM ST STE 2100,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2015-11-09T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HILCORP ENERGY COMPANY,HILCORP ENERGY COMPANY,1111 TRAVIS ST,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2026-04-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HILCORP PERMIAN, LLC","HILCORP PERMIAN, LLC",1111 TRAVIS ST,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-11-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HONGHUA AMERICA, LLC","HONGHUA AMERICA, LLC",8300 MCHARD RD,HOUSTON,TX,77053,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2017-11-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HORIZON CABLE SERVICE, INC.","HORIZON CABLE SERVICE, INC.",1355 SHEFFIELD BLVD,HOUSTON,TX,77015,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2021-05-17T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HORIZON RESOURCES L P,HORIZON RESOURCES L.P.,2727 ALLEN PKWY STE 1700,HOUSTON,TX,77019,211120,"Mining, Quarrying, and Oil and Gas Extraction",Type PF,1999-11-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HOSE SOLUTIONS,"HOSE SOLUTIONS, INC.",7826 FAIRVIEW ST STE A,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2005-03-02T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HOUSTON CASING SPECIALTIES, LLC","HOUSTON CASING SPECIALTIES, LLC",195 SOUTHBELT INDUSTRIAL DR,HOUSTON,TX,77047,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2014-07-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HOUSTON FABRICATING CO INC,HOUSTON MANUFACTURING AND FABRICATING CO. INC.,4734 CREEKMONT DR,HOUSTON,TX,77091,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1979-06-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HOUSTON GLOBAL VENTURES,IDOFED OIL & GAS SERVICES LLC,9675 SOUTHWEST FWY,HOUSTON,TX,77074,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-08-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HOUSTON OIL PRODUCING ENTERPRISES INC,"HOUSTON OIL PRODUCING ENTERPRISES, INC.",1106 BERTHEA ST,HOUSTON,TX,77006,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,1992-03-03T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HOUSTON PUMP SERV INC,"HOUSTON PUMP SERVICE, INC.",3702 POLK ST,HOUSTON,TX,77003,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2000-01-24T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HP PIPING SOLUTIONS LLC,"HP PIPING, LLC",4311 HOLMES RD,HOUSTON,TX,77051,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2018-08-24T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HRC,HRCHAVEZ LLC,3818 FAIRVALLEY DR,HOUSTON,TX,77068,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2026-04-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HUNT ENGINE INC,"HUNT ENGINE, INCORPORATED",14805 SOUTH MAIN,HOUSTON,TX,77035,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),1986-07-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HUNTING ENERGY SERVICES PRODUCTION TECHNOLOGY,"HUNTING ENERGY SERVICES PRODUCTION TECHNOLOGY, INC",16825 NORTHCHASE DR STE 600,HOUSTON,TX,77060,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2025-10-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HUNTING ENERGY SERVICES, LLC","HUNTING ENERGY SERVICES, LLC",16825 NORTHCHASE DR STE 600,HOUSTON,TX,77060,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2024-02-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HUNTING TITAN, INC.","HUNTING TITAN, INC.",10700 HAMMERLY BLVD STE 120,HOUSTON,TX,77043,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2014-02-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
HYDRIL USA DISTRIBUTION LLC,HYDRIL USA DISTRIBUTION LLC,3300 N SAM HOUSTON PKWY E,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Corporation / Corporate Entity,2015-10-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"HYPERFUELS, LLC","HYPERFUELS, LLC",2415 S DAIRY ASHFORD RD,HOUSTON,TX,77077,211130,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2021-10-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
IDOFED OIL & GAS SERVICES LLC,IDOFED OIL & GAS SERVICES LLC,12802 CROW VALLEY LN,HOUSTON,TX,77099,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2025-08-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
IMCS OFFSHORE INC.,IMCS OFFSHORE INC.,1911 PARK ST,HOUSTON,TX,77019,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2020-04-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
IMPULSE DOWNHOLE TOOLS USA LTD.,IMPULSE DOWNHOLE TOOLS USA LTD.,800 NORTHPARK CENTRAL DR STE 100,HOUSTON,TX,77073,213111,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2017-12-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
INCAL PIPELINE REHABILITATION INC,"INCAL PIPELINE REHABILITATION, INC",4610 BANNING DR,HOUSTON,TX,77027,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2002-01-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"INDAM INTERNATIONAL, INC.","INDAM INTERNATIONAL, INC.",13202 WEIMAN RD,HOUSTON,TX,77041,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2019-03-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
INFINITY ENERGY SERVICES,INFINITY ENERGY SERVICES LLC,15815 WAVERLY DR,HOUSTON,TX,77032,213111,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2022-06-10T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
INFINITY MARINE OFFSHORE - A DIVISION OF US JOINER,US JOINER,12775 NIMITZ ST,HOUSTON,TX,77015,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2013-09-30T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
INLINE LLC,INLINE LLC,11402 CHAUCER OAKS CT,HOUSTON,TX,77082,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2016-09-07T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"INTEGRITY COMPRESSION SERVICES, LLC","INTEGRITY COMPRESSION SERVICES, LLC",7410 MILLER ROAD 2,HOUSTON,TX,77049,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2019-12-16T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"INTERNATIONAL GAS AND OIL TRADING, INC.","INTERNATIONAL GAS AND OIL TRADING, INC.",1 RIVERWAY STE 1100,HOUSTON,TX,77056,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2024-09-27T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"IPT GLOBAL, LLC","IPT GLOBAL, LLC",16200 PARK ROW STE 350,HOUSTON,TX,77084,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2015-02-26T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"ISLAND OPERATING COMPANY, INC.","ISLAND OPERATING COMPANY, INC.",770 S POST OAK LN STE 400,HOUSTON,TX,77056,213112,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2012-12-19T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
J SIMMONS GROUP INC,"J. SIMMONS GROUP, INC.",6523 HOMESTEAD RD,HOUSTON,TX,77028,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2013-06-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
JAMES FISHER SUBSEA EXCAVATION INCORPORATED,JAMES FISHER SUBSEA EXCAVATION INCORPORATED,6421 CUNNINGHAM RD,HOUSTON,TX,77041,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2024-08-01T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
JAMES LAKE MIDSTREAM LLC,JAMES LAKE MIDSTREAM LLC,2107 CITYWEST BLVD STE 600,HOUSTON,TX,77042,211130,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2023-07-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
JEREH ENERGY EQUIPMENT AND TECHNOLOGIES CORPORATIO,JEREH ENERGY EQUIPMENT AND TECHNOLOGIES CORPORATIO,7501 MILLER ROAD 2,HOUSTON,TX,77049,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2021-04-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"JET MACHINE WORKS, INC.","JET MACHINE WORKS, INC.",1107 ALDINE MAIL RD,HOUSTON,TX,77039,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,1979-03-15T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"JPH HOLDINGS, LLC","JPH HOLDINGS, LLC",16619 ALDINE WESTFIELD RD,HOUSTON,TX,77032,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-10-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
K O SUPPLY L L C,"K O PIPE & SUPPLY, LLC.",502 PECORE ST,HOUSTON,TX,77009,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2005-02-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
K O SUPPLY L L C,"K O PIPE & SUPPLY, LLC.",11011 SHELDON RD,HOUSTON,TX,77044,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2005-03-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KARMA KOLACHE #2,PHANN CHHANN,11131 N ELDRIDGE PKWY STE 400,HOUSTON,TX,77065,211120,"Mining, Quarrying, and Oil and Gas Extraction",Type IS,2017-10-05T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KAVAC SERVICES,"KAVAC SERVICES, LLC",12335 KINGSRIDE LN STE 339,HOUSTON,TX,77024,211130,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2023-03-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"KEANE INTERNATIONAL HOLDINGS, LLC","KEANE INTERNATIONAL HOLDINGS, LLC",3990 ROGERDALE RD,HOUSTON,TX,77042,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-08-26T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KEPPEL LETOURNEAU USA,"SEATRIUM OFFSHORE TECHNOLOGY USA, INC.",5656 N SAM HOUSTON PKWY E STE 100,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Foreign Corporation (Out-of-State),2017-06-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KINDER MORGAN PRODUCTION COMPANY LLC,KINDER MORGAN PRODUCTION COMPANY LLC,500 DALLAS ST STE 1000,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2007-07-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KINDER MORGAN TREATING LP,KINDER MORGAN TREATING LP,1001 LOUISIANA ST STE 1000,HOUSTON,TX,77002,211130,"Mining, Quarrying, and Oil and Gas Extraction",Type PF,2013-06-04T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"KINDER MORGAN, INC.","KINDER MORGAN, INC.",1001 LOUISIANA ST STE 1000,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Foreign Corporation (Out-of-State),2017-05-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"KINGSA INDUSTRIES (USA), INC.","KINGSA INDUSTRIES (USA), INC.",407 RANKIN CIR N,HOUSTON,TX,77073,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2016-09-26T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KLX ENERGY SERVICES LLC,KLX ENERGY SERVICES LLC,3040 POST OAK BLVD FL 15,HOUSTON,TX,77056,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2023-01-21T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KONGSBERG DIGITAL INC.,FALKOR INTELLIGENCE INC.,10777 WESTHEIMER RD STE 1200,HOUSTON,TX,77042,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2019-05-07T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KRAMER SUPPLY,KRAMER SUPPLY LLC,602 REINICKE ST,HOUSTON,TX,77007,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2018-02-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
KRATOS MEASURMENTS,KRATOS MEASUREMENTS LLC,13911 ALBANY SPRINGS LN,HOUSTON,TX,77044,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2020-02-08T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
L/K OIL FIELD PRODUCTS INCORPORATED,L/K OIL FIELD PRODUCTS INCORPORATED,10963 CUTTEN RD,HOUSTON,TX,77066,211120,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2016-10-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
LINDSAYCA INC.,LINDSAYCA INC.,10620 STEBBINS CIR,HOUSTON,TX,77043,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2026-08-18T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"LINK MWD SERVICES, LLC","LINK MWD SERVICES, LLC",11606 SHAR MIST LN,HOUSTON,TX,77066,211120,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2026-01-14T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"LOADMASTER UNIVERSAL RIGS, INC.","LOADMASTER UNIVERSAL RIGS, INC.",6935 BRITTMOORE RD,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Texas Corporation,2008-06-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
LODA MUD MOTOR BEARINGS INC.,LODA MUD MOTOR BEARINGS INC.,16518 ALDINE WESTFIELD RD STE A,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2020-01-28T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"LODA TECHNOLOGIES, LLC","LODA TECHNOLOGIES, LLC",16518 ALDINE WESTFIELD RD STE A,HOUSTON,TX,77032,333132,"Manufacturing (Metals, Machinery, Electronics)",Limited Liability Company (LLC),2019-01-24T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
LOGIC SERVICES LLC,LOGIC SERVICES LLC,2425 WEST LOOP S STE 550,HOUSTON,TX,77027,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2014-12-04T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
LUFKIN GEARS LLC,LUFKIN GEARS LLC,11050 W LITTLE YORK RD BLDG P,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2009-03-13T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
M-I L L C,M-I L.L.C.,5950 N COURSE DR,HOUSTON,TX,77072,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-01-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
M-I L.L.C.,M-I L.L.C.,7707 WALLISVILLE RD,HOUSTON,TX,77020,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-01-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
M-I L.L.C.,M-I L.L.C.,12000 AEROSPACE AVE STE 425,HOUSTON,TX,77034,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2020-01-22T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
M5 LOUISIANA GATHERING,"DTM LOUISIANA GATHERING, LLC",600 TRAVIS ST STE 5600,HOUSTON,TX,77002,211120,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2017-05-06T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
MAGNOLIA OIL & GAS OPERATING LLC,MAGNOLIA OIL & GAS OPERATING LLC,1001 FANNIN ST STE 400,HOUSTON,TX,77002,213112,"Mining, Quarrying, and Oil and Gas Extraction",Corporation / Corporate Entity,2018-08-20T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MAKO OILFIELD SERVICES, LLC","MAKO OILFIELD SERVICES, LLC",12249 FM 529 RD STE A,HOUSTON,TX,77041,213112,"Mining, Quarrying, and Oil and Gas Extraction",Limited Liability Company (LLC),2017-04-25T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
"MAP OIL TOOLS, INC","MAP OIL TOOLS, INC.",7942 BREEN DR,HOUSTON,TX,77064,333132,"Manufacturing (Metals, Machinery, Electronics)",Texas Corporation,2020-06-11T00:00:00.000,Enterprise Operator Vendor Cybersecurity Audits
