Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
ENGINEERING DESIGN & TESTING CORPORATION,ENGINEERING DESIGN & TESTING CORPORATION,13805 WEST RD STE 300,HOUSTON,TX,77041,541330,Engineering Services,Foreign Corporation (Out-of-State),2024-08-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENGLOBAL U.S., INC.","ENGLOBAL U.S., INC.",11740 KATY FWY STE 1100,HOUSTON,TX,77079,541330,Engineering Services,Texas Corporation,2022-05-24T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENSITE USA, INC.","ENSITE USA, LLC",3100 S GESSNER RD,HOUSTON,TX,77063,541330,Engineering Services,Limited Liability Company (LLC),2025-01-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENTHALPY ANALYTICAL, LLC","ONTERRIS LABORATORIES, LLC",2525 W BELLFORT AVE,HOUSTON,TX,77054,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2024-11-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENVIBE, INC.","ENVIBE, INC.",1120 W 20TH ST,HOUSTON,TX,77008,541330,Engineering Services,Texas Corporation,2010-12-10T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENVIRONEER, LLC","ENVIRONEER, LLC",1532 BEVIS ST,HOUSTON,TX,77008,541330,Engineering Services,Limited Liability Company (LLC),2020-06-19T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENVIRONMENTAL ALLIES, INC.","ENVIRONMENTAL ALLIES ROAD & BRIDGE, INC.",9730 WINDFERN RD,HOUSTON,TX,77064,541330,Engineering Services,Texas Corporation,2018-09-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ENVIRONMENTAL RESOURCES MANAGEMENT SOUTHWEST, INC","ENVIRONMENTAL RESOURCES MANAGEMENT SOUTHWEST, INC.",840 W SAM HOUSTON PKWY N STE 600,HOUSTON,TX,77024,541330,Engineering Services,Texas Corporation,2013-09-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ENVIRONMENTAL SAMPLING SUPPLIES,"ENVIRONMENTAL SAMPLING SUPPLY, LLC",1718 FRY RD BLDG 1,HOUSTON,TX,77084,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2001-08-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ENZIN LIMITED LIABILITY COMPANY,ENZIN LIMITED LIABILITY COMPANY,1850 OLD MAIN ST APT 2907,HOUSTON,TX,77030,541330,Engineering Services,Limited Liability Company (LLC),2025-01-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
EO'S VENTURES LLC,EO'S VENTURES LLC,830 W 14TH ST,HOUSTON,TX,77008,541330,Engineering Services,Limited Liability Company (LLC),2017-06-26T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ESA DATA, INC.","ESA DATA, INC.",5750 N SAM HOUSTON PKWY E # 1008,HOUSTON,TX,77032,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2019-08-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ESDM, INC.","ESDM, INC.",12715 CUTTEN RD,HOUSTON,TX,77066,541330,Engineering Services,Texas Corporation,2013-08-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ESG SOLUTIONS GROUP, INC.","ESG SOLUTIONS GROUP, INC.",10815 WOODEDGE DR,HOUSTON,TX,77070,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2024-05-18T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ESPACIO VERDE,MARY D MONTGOMERY,721 REDAN ST,HOUSTON,TX,77009,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-12-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ESSS NORTH AMERICA INC.,ESSS NORTH AMERICA INC.,11200 WESTHEIMER RD STE 760,HOUSTON,TX,77042,541330,Engineering Services,Foreign Corporation (Out-of-State),2023-10-18T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ESX ENGINEERING, INC.","ESX ENGINEERING, INC.",710 NORTH POST OAK,HOUSTON,TX,77024,541330,Engineering Services,Texas Corporation,1999-11-19T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ESX ENGINEERING, INC.","ESX ENGINEERING, INC.",2400 AUGUSTA DR STE 372,HOUSTON,TX,77057,541330,Engineering Services,Texas Corporation,2010-08-19T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"ETECH SYSTEM SOLUTIONS, LLC","ETECH SYSTEM SOLUTIONS, LLC",5773 WOODWAY DR STE 95,HOUSTON,TX,77057,541330,Engineering Services,Limited Liability Company (LLC),2018-03-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
ETS,"ETS ENVIRONMENTAL TESTING SERVICES, INC.",10908 METRONOME DR,HOUSTON,TX,77043,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2006-09-18T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
EUBANKS GROUP ARCHITECTS,ARCOLA INC.,4116 CENTER ST,HOUSTON,TX,77007,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2011-02-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EUROFINS J3 RESOURCES, INC.","EUROFINS BUILT ENVIRONMENT TESTING CENTRAL, LLC",5200 MITCHELLDALE ST STE E15,HOUSTON,TX,77092,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2024-11-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
EVERDEN OUTDOOR LIVING,EVERDEN OUTDOOR LIVING LLC,24 GREENWAY PLZ STE 1800P,HOUSTON,TX,77046,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-12-18T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EVOLVE ELECTRICAL SERVICES, LLC","EVOLVE ELECTRICAL SERVICES, LLC",10555 COSSEY RD,HOUSTON,TX,77070,541330,Engineering Services,Limited Liability Company (LLC),2024-10-25T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EWELLBORE, LLC","EWELLBORE, LLC",6260 INWOOD DR,HOUSTON,TX,77057,541330,Engineering Services,Limited Liability Company (LLC),2019-12-31T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
EXMAR OFFSHORE COMPANY,EXMAR OFFSHORE COMPANY,3700 W SAM HOUSTON PKWY S STE 300,HOUSTON,TX,77042,541330,Engineering Services,Texas Corporation,2025-04-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"EXPLORATION TECHNOLOGIES, INC.","EXPLORATION TECHNOLOGIES, INC.",7755 SYNOTT RD,HOUSTON,TX,77083,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2024-07-15T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
FAJKUS & COMPANY LLC,FAJKUS & COMPANY LLC,2419 HULDY ST,HOUSTON,TX,77019,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2005-06-30T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
FEHR GROSSMAN COX ARCHITECTS,"FEHR GROSSMAN ARCHITECTS, INC.",3315 MARQUART ST STE 250,HOUSTON,TX,77027,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2017-03-10T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FENIX SOLUTIONS, LLC","FENIX SOLUTIONS, LLC",15995 N BARKERS LANDING RD STE 330,HOUSTON,TX,77079,541330,Engineering Services,Limited Liability Company (LLC),2025-03-25T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FERMATA TECHNOLOGIES, LLC","FERMATA TECHNOLOGIES, LLC",349 HEIGHTS BLVD,HOUSTON,TX,77007,541330,Engineering Services,Limited Liability Company (LLC),2020-06-24T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FKP ARCHITECTS, INC.","FKP ARCHITECTS, INC.",8 E GREENWAY PLZ STE 300,HOUSTON,TX,77046,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2005-09-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FORENSIC ANALYSTS, INC.","FORENSIC ANALYSTS, INC.",14903 WOODTHORPE LN,HOUSTON,TX,77079,541330,Engineering Services,Texas Corporation,2003-10-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
FORMATION LLC,FORMATION LLC,4158 MEYERWOOD DR,HOUSTON,TX,77025,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2020-10-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FOSTER FINDLAY ASSOCIATES, INC.","FOSTER FINDLAY ASSOCIATES, INC.",800 W SAM HOUSTON PKWY N BLDG 123,HOUSTON,TX,77024,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2010-03-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FOUR SEASONS OUTDOOR LIVING, LLC","FOUR SEASONS OUTDOOR LIVING, LLC",5438 GUHN RD,HOUSTON,TX,77040,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2020-03-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FRAYRE ENGINEERING & CONSULTING, PLLC","FRAYRE ENGINEERING & CONSULTING, PLLC",2914 CEDAR WOODS PL,HOUSTON,TX,77068,541330,Engineering Services,Limited Liability Company (LLC),2013-04-18T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FREEMAN & CURIEL ENGINEERS, LLC","FREEMAN & CURIEL ENGINEERS, LLC",13101 NORTHWEST FWY STE 320,HOUSTON,TX,77040,541330,Engineering Services,Limited Liability Company (LLC),2020-07-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FRIEDE & GOLDMAN, LLC","FRIEDE & GOLDMAN, LLC",3151 BRIARPARK DR STE 800,HOUSTON,TX,77042,541330,Engineering Services,Limited Liability Company (LLC),2017-02-02T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"FUGRO USA LAND, INC.","FUGRO USA LAND, INC.",13501 KATY FWY STE 1050,HOUSTON,TX,77079,541330,Engineering Services,Texas Corporation,2025-08-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
FULL SQUARE INCORPORATED,FULL SQUARE INCORPORATED,558 RANCHO BAUER DR,HOUSTON,TX,77079,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2025-10-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"G-A-I CONSULTANTS, INC.","G-A-I CONSULTANTS, INC.",2100 WEST LOOP S STE 1400,HOUSTON,TX,77027,541330,Engineering Services,Foreign Corporation (Out-of-State),2019-05-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GARDEN GIRLS LLC,GARDEN GIRLS LLC,4015 ABERDEEN WAY,HOUSTON,TX,77025,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-11-10T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GATHER,BRIAN LIU,3000 BISSONNET ST APT 2107,HOUSTON,TX,77005,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-06-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GAZTRANSPORT & TECHNIGAZ NORTH,"GAZTRANSPORT & TECHNIGAZ NORTH AMERICA, INC.",3 RIVERWAY STE 1140,HOUSTON,TX,77056,541330,Engineering Services,Foreign Corporation (Out-of-State),2017-06-30T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GDS DESIGN GROUP, INC.","GDS DESIGN GROUP, INC.",5005 MITCHELLDALE ST STE 116,HOUSTON,TX,77092,541340,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2010-08-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GEMINI SOLUTIONS INC,"GEMINI SOLUTIONS, INC.",11301 RICHMOND AVE STE K110,HOUSTON,TX,77082,541330,Engineering Services,Texas Corporation,1998-08-10T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GEO PRODUCTS, LLC","GEO PRODUCTS, LLC",12626 N HOUSTON ROSSLYN RD,HOUSTON,TX,77086,541330,Engineering Services,Limited Liability Company (LLC),2017-06-01T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GEOSURV, INC.","GEOSURV, INC.",1710 S DAIRY ASHFORD RD STE 200,HOUSTON,TX,77077,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2016-01-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GEOSYNTEC CONSULTANTS, INC.","GEOSYNTEC CONSULTANTS, INC.",11490 WESTHEIMER RD STE 150,HOUSTON,TX,77077,541330,Engineering Services,Foreign Corporation (Out-of-State),2014-03-01T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GEOTEX DESIGN SOLUTIONS, PLLC","GEOTEX DESIGN SOLUTIONS, PLLC",15011 OAK BLUFF CT,HOUSTON,TX,77070,541330,Engineering Services,Limited Liability Company (LLC),2018-10-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GHD SERVICES INC.,GHD SERVICES INC.,11451 KATY FWY STE 400,HOUSTON,TX,77079,541330,Engineering Services,Foreign Corporation (Out-of-State),2023-03-17T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GIBSON APPLIED TECHNOLGY & ENGINEERING (TEXAS),"GIBSON APPLIED TECHNOLOGY & ENGINEERING (TEXAS), L",16360 PARK TEN PL STE 206,HOUSTON,TX,77084,541330,Engineering Services,Limited Liability Company (LLC),2016-12-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GIPFELTX LLC,GIPFELTX LLC,2906 GREENHOUSE RD STE F,HOUSTON,TX,77084,541330,Engineering Services,Limited Liability Company (LLC),2025-12-30T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GLASSMAN SHOEMAKE MALDONADO ARCHITECTS,"GSM ARCHITECTS, INC.",5305 JACKSON ST,HOUSTON,TX,77004,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2023-07-13T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GLOBAL INSTRUMENTATION SERVICES,"GLOBAL INSTRUMENTATION SERVICES, LLC",800 W SAM HOUSTON PKWY S STE 188,HOUSTON,TX,77042,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2014-06-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GLOBAL TUBULAR SERVICES, L.C.","GLOBAL TUBULAR SERVICES, L.C.",3612 PLUMB ST,HOUSTON,TX,77005,541330,Engineering Services,Limited Liability Company (LLC),2006-09-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GM SERVICES,JIMMY R GRAVES & GARY W MCMURREY,4026 COLGATE ST,HOUSTON,TX,77087,541330,Engineering Services,Type PI,2019-09-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GOSHEN MART,"YYCONNECT CONSULTING, INC.",15834 HIDDEN CV,HOUSTON,TX,77079,541330,Engineering Services,Texas Corporation,2018-05-25T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GOVTECH STRATEGIC, LLC","GOVTECH STRATEGIC, LLC",16527 AMARGOS DR,HOUSTON,TX,77083,541330,Engineering Services,Limited Liability Company (LLC),2026-06-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GPC INFRASTRUCTURE LLC,GPC INFRASTRUCTURE LLC,757 N ELDRIDGE PKWY STE 800C,HOUSTON,TX,77079,541330,Engineering Services,Limited Liability Company (LLC),2026-08-06T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GR2 ENGINEERING, INC.","GR2 ENGINEERING, INC.",2900 WILCREST DR STE 455,HOUSTON,TX,77042,541330,Engineering Services,Texas Corporation,2020-01-09T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GRACE INSTRUMENT TECHNOLOGIES,GRACE INSTRUMENT TECHNOLOGIES INC.,9434 KATY FWY STE 210,HOUSTON,TX,77055,541330,Engineering Services,Texas Corporation,2013-04-29T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GRADIENT GROUP, LLC","GRADIENT GROUP, LLC",2500 CITYWEST BLVD STE 300,HOUSTON,TX,77042,541330,Engineering Services,Limited Liability Company (LLC),2018-03-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GRADY & ASSOCIATES, LLC","GRADY & ASSOCIATES, LLC",10015 N ELDRIDGE PKWY STE E-119,HOUSTON,TX,77065,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2012-06-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GREATER HOUSTON BUILDERS ASSN/TRADESHOW,"GREATER HOUSTON BUILDERS ASSOCIATION, AFFILIATED W",9511 W SAM HOUSTON PKWY N,HOUSTON,TX,77064,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CN,1997-06-20T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GREATER HOUSTON HIGH TECH INC.,GREATER HOUSTON HIGH TECH INC.,8142 JET PILOT ST,HOUSTON,TX,77075,541330,Engineering Services,Texas Corporation,2002-09-03T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GREENLIGHT INSPECTIONS,5103 INSPECTIONS LLC,5103 LAUREL CREEK WAY,HOUSTON,TX,77017,541350,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-01-13T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GREY WOLF ENGINEERS INC,GREY WOLF ENGINEERS INC.,1832 CHIMNEY ROCK RD,HOUSTON,TX,77056,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CP,2024-12-20T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GREYCO SEISMIC EQUIPMENT RENATLS, LLC","GREYCO SEISMIC EQUIPMENT RENTALS, LLC",10550 BISSONNET ST STE 100,HOUSTON,TX,77099,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2012-10-17T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GRIDFORCE ENERGY MANAGEMENT, LLC","GRIDFORCE ENERGY MANAGEMENT, LLC",1301 FANNIN ST STE 1000,HOUSTON,TX,77002,541330,Engineering Services,Corporation / Corporate Entity,2026-01-09T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GROUNDS & GARDENS,CINDY OVERTON,10878 WESTHEIMER RD # 356,HOUSTON,TX,77042,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2022-07-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GRUENE LANDSCAPE, LLC","GRUENE LANDSCAPE, LLC",12222C FM 529 RD,HOUSTON,TX,77041,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-04-07T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GRULLER SURVEYING, LLC","GRULLER SURVEYING, LLC",5599 SAN FELIPE ST STE 1420,HOUSTON,TX,77056,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2010-05-14T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GTO WATERPROOFING & RESTORATION LLC,GTO WATERPROOFING & RESTORATION LLC,5322 CANYON HOLLOW DR,HOUSTON,TX,77084,541330,Engineering Services,Limited Liability Company (LLC),2025-03-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GULF COAST CALIBRATION,"GULF COAST CALIBRATION, INC.",5202 S SHAVER ST,HOUSTON,TX,77034,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2004-06-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"GULF COAST ENGINEERING, INC.","GULF COAST ENGINEERING, INC.",5506 PINEWOOD SPRINGS DR,HOUSTON,TX,77066,541330,Engineering Services,Texas Corporation,1996-11-05T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
GULF INTERSTATE ENGINEERING CO,GULF INTERSTATE ENGINEERING COMPANY,16010 BARKERS PT LN,HOUSTON,TX,77079,541330,Engineering Services,Foreign Corporation (Out-of-State),2003-07-09T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HALFF ASSOCIATES, INC.","HALFF ASSOCIATES, INC.",14800 SAINT MARYS LN STE 160,HOUSTON,TX,77079,541330,Engineering Services,Texas Corporation,2011-09-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HALLIBURTON TECHNICAL SERVICES INC,"KBR TECHNICAL SERVICES, INC.",4100 CLINTON DR,HOUSTON,TX,77020,541330,Engineering Services,Foreign Corporation (Out-of-State),1999-02-13T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HARGROVE AND ASSOCIATES, INC.","HARGROVE AND ASSOCIATES, INC.",16300 KATY FWY STE 300,HOUSTON,TX,77094,541330,Engineering Services,Foreign Corporation (Out-of-State),2016-09-16T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HARGROVE CONTROLS + AUTOMATION, LLC","HARGROVE CONTROLS + AUTOMATION, LLC",16300 KATY FWY STE 300,HOUSTON,TX,77094,541330,Engineering Services,Corporation / Corporate Entity,2016-12-07T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HDR ENGINEERING INC,"HDR ENGINEERING, INC.",1801 MAIN ST,HOUSTON,TX,77002,541330,Engineering Services,Foreign Corporation (Out-of-State),2007-11-28T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HEAVENLY DESIGNS LLC,HEAVENLY DESIGNS LLC,10810 KATY FWY STE 205,HOUSTON,TX,77043,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2019-01-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HELLMUTH, OBATA & KASSABAUM, INC.","HELLMUTH, OBATA & KASSABAUM, INC.",3200 SOUTHWEST FWY STE 900,HOUSTON,TX,77027,541310,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2020-04-27T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HEMMERSBACH US LLC,HEMMERSBACH US LLC,1512 CENTER ST STE 530,HOUSTON,TX,77007,541330,Engineering Services,Corporation / Corporate Entity,2025-12-19T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HERCON INSTRUMENTS, INC.","KING SOUTHWEST AND CONSULTING OF CYPRESS, LLC",10825 BARELY LN STE V,HOUSTON,TX,77070,541330,Engineering Services,Limited Liability Company (LLC),2010-08-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HI-CAD AMERICA LLC,"INTERTEK SURVEYING SERVICES (USA), LLC",16441 SPACE CENTER BLVD STE D-100,HOUSTON,TX,77058,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2008-10-02T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HNTB CORPORATION,HNTB CORPORATION,1301 FANNIN ST STE 2100,HOUSTON,TX,77002,541330,Engineering Services,Foreign Corporation (Out-of-State),2025-01-10T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HOGUE LANDSCAPE SERVICES LLC,HOGUE LANDSCAPE SERVICES LLC,2210 W 34TH ST,HOUSTON,TX,77018,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2022-07-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HOLES TECHNOLOGY, L.P.","HOLES TECHNOLOGY, L.P.",9911 FRANKLIN RD,HOUSTON,TX,77070,541360,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type PL,2005-07-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HOLLAND-SPACE, LLC","HOLLAND-SPACE, LLC",4510 CEDAR RIDGE TRL,HOUSTON,TX,77059,541330,Engineering Services,Limited Liability Company (LLC),2024-12-21T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HORIZON SURVEY, INC.","HORIZON SURVEY, INC.",7050 LAKEVIEW HAVEN DR STE 200,HOUSTON,TX,77095,541370,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2020-02-19T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HORTICULTURAL SERVICES INC,"HORTICULTURAL SERVICES, INC.",11627 NOBLEWOOD CREST LN,HOUSTON,TX,77082,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,1992-01-09T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HOUSTON AREA LANDSCAPE,L.L.C.","HOUSTON AREA LANDSCAPE,L.L.C.",1839 MILL CREEK DR,HOUSTON,TX,77008,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2011-09-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HOUSTON FORENSIC SCIENCE CENTER,"HOUSTON FORENSIC SCIENCE CENTER, INC.",1301 FANNIN ST STE 170,HOUSTON,TX,77002,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CN,2018-02-08T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HOUSTON JACOB HOME INSPECTION, LLC","HOUSTON JACOB HOME INSPECTION, LLC",9422 BORDEN BLUFF LN,HOUSTON,TX,77095,541350,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2019-02-12T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
"HOUSTON METALLURGICAL LABORATORY, INC.","HOUSTON METALLURGICAL LABORATORY, INC.",2400 CENTRAL PKWY STE R,HOUSTON,TX,77092,541380,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2012-08-04T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HOUSTON TREE TEAM LLC,HOUSTON TREE TEAM LLC,5380 W 34TH ST PMB 394,HOUSTON,TX,77092,541320,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-03-11T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
HPP ENGINEERING,"COMTEC COMPONENTS, INC.",7710 CHERRY PARK DR # 311T,HOUSTON,TX,77095,541330,Engineering Services,Texas Corporation,2016-01-13T00:00:00.000,CMMC 2.0 / Proprietary CAD & IP Protection
