Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
"ADVANCED GLASS SOLUTIONS, LLC","FIRST ADVANCED GLASS SOLUTIONS, LLC",7123 BREEN DR,HOUSTON,TX,77086,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-03-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ADVANCED UTILITY LOCATING SERVICES, LLC","ADVANCED UTILITY LOCATING SERVICES, LLC",18223 HOLLY BEND DR,HOUSTON,TX,77084,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2018-08-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ADVANTAGE AMERICA,JAMES HARVEY GRIMM,615 RANKIN CIR N,HOUSTON,TX,77073,238910,"Construction (General, Civil, Specialty Trades)",Type IS,2009-03-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ADVANTAGE BUISNESS SOLOUTIONS INT,"ABS INTERNATIONAL, LLC",3050 POST OAK BLVD STE 510,HOUSTON,TX,77056,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-05-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ADVANTAGE ELECTRIC INC,ADVANTAGE ELECTRIC INC.,720 W 20TH ST,HOUSTON,TX,77008,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2006-03-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ADVANTAGE GLASS & ACCESSORIES LTD,"ADVANTAGE GLASS & ACCESSORIES, LTD.",406 E 31ST ST,HOUSTON,TX,77018,238150,"Construction (General, Civil, Specialty Trades)",Type PL,2007-03-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AEOLUS CONSTRUCTION,AEOLUS CONSTRUCTION LLC,915 FRANKLIN ST UNIT 8J,HOUSTON,TX,77002,238160,Roofing Contractors,Limited Liability Company (LLC),2026-02-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AESTHETIC GLASS AND MIRROR,AESTHETIC GLASS AND MIRROR LLC,8121 CATALINA LN,HOUSTON,TX,77075,238151,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-05-02T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AESTHETIC POOL RENOVATIONS, INC","AESTHETIC POOL RENOVATIONS, INC.",9204 EMMOTT RD,HOUSTON,TX,77040,238190,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2013-06-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AFFILIATED TELEPHONE-HOUSTON, INC.","AFFILIATED TELEPHONE-HOUSTON, INC.",419 CENTURY PLAZA DR STE 200,HOUSTON,TX,77073,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2013-09-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AFFINITY INTEREST GROUP LLC,AFFINITY INTEREST GROUP LLC,4622 PLAAG ST,HOUSTON,TX,77016,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2023-01-19T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AFFORDABLE BREEZE,MANSOUR FOROUGHI,4622 PLUM FOREST RD,HOUSTON,TX,77084,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2009-12-10T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AFFORDABLE HEAT & AIR COND/AFFORDABLE SALES,LAWRENCE LEE ELLIS,5204 NORTHINGTON ST,HOUSTON,TX,77039,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2000-11-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AFFORDABLE QUALITY AIR AND HEAT,MICAH STEPHENS,11227 SAGEWILLOW LN,HOUSTON,TX,77089,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,1998-10-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AFMS-GROUP, INC.","AFMS-GROUP, INC.",9039 KATY FWY STE 517,HOUSTON,TX,77024,238320,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2018-12-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AGAPE PROPERTY REPAIR TEAM,AGAPE REPAIR TEAM LLC,6401 CALHOUN RD,HOUSTON,TX,77021,238991,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-01-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AGGREGATE TECHNOLOGIES, INC.","AGGREGATE TECHNOLOGIES, INC.",10700 TOWER OAKS BLVD,HOUSTON,TX,77070,238910,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2017-01-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AGS PAINTING LLC,AGS PAINTING LLC,7438 MARINETTE DR,HOUSTON,TX,77074,238320,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-05-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AGV PLUMBING SERVICES,AGV PLUMBING SERVICES INC.,11110 SELA LN,HOUSTON,TX,77072,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2011-02-07T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR CLEAN FILTERS AND SERVICES,DAVID A CRAWFORD,13171 HIGH STAR DR,HOUSTON,TX,77072,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2026-03-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIR CLEANING SOLUTIONS, LLC","AIR CLEANING SOLUTIONS, LLC",2928 GREENS RD BLDG OFFICE1,HOUSTON,TX,77032,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-08-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIR CLEANING SOLUTIONS, LLC","AIR CLEANING SOLUTIONS, LLC",1922 RANKIN RD,HOUSTON,TX,77073,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-08-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR CONTROL SERVICES BY WILLARD,WILLARD WHITE,9819 RODGERS RD,HOUSTON,TX,77070,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,1997-07-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR KOOL LLC,AIR KOOL LLC,16911 MEMORIAL CHASE RD STE 4,HOUSTON,TX,77070,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2019-06-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR MARSHALL,AIR MARSHALL LLC,6111 AUTUMN FOREST DR,HOUSTON,TX,77092,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-09-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIR MECHANIC SERVICES, LLC","AIR MECHANIC SERVICES, LLC",16950 CASTLE FRASER DR,HOUSTON,TX,77084,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2015-02-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIR PERFORMANCE SERVICE OF HOUSTON, LLC","AIR PERFORMANCE SERVICE OF HOUSTON, LLC",10130 W GULF BANK RD,HOUSTON,TX,77040,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2026-02-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR QUALITY TECH LLC,AIR QUALITY TECH LLC,8990 PARK WEST DR UNIT F1,HOUSTON,TX,77063,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2022-11-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR REY SERVICE,AIR REY SERVICE LLC,11321 RICHMOND AVE,HOUSTON,TX,77082,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2017-10-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR TECH 24 LLC,AIR TECH 24 LLC,872 BETTINA CT APT 240,HOUSTON,TX,77024,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2022-06-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR TECHS OF HOUSTON LLC,AIR TECHS OF HOUSTON LLC,2114 LOU ELLEN LN,HOUSTON,TX,77018,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Corporation / Corporate Entity,2020-06-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIR TEXAS MECHANICAL, LLC","AIR TEXAS MECHANICAL, LLC",1724 TOWNHURST DR,HOUSTON,TX,77043,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Corporation / Corporate Entity,2010-06-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR VENT REMODELING AND DESIGN CENTER,"AVADEK, INC.",9201 WINKLER DR,HOUSTON,TX,77017,238190,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2004-12-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR WELL,AIR WELL AIR CONDITIONING & HEATING LLC,13859 CROSSHAVEN DR,HOUSTON,TX,77015,238221,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-02-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR ZONE INTERNATIONAL,"AIR ZONE INDUSTRIES INTERNATIONAL, INC.",5220 TED ST,HOUSTON,TX,77040,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2005-08-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR ZONE PLUS LLC,AIR ZONE PLUS LLC,8735 E RYLANDER CIR,HOUSTON,TX,77071,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2021-06-09T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIR-TON HEATING & A/C,T&D NEWTON LLC,4102 DAWN ST,HOUSTON,TX,77025,238221,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-06-05T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIRAMEDICS, INC.","AIRAMEDICS, INC.",15818 SANDY HILL DR,HOUSTON,TX,77084,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2025-05-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIRCHAMPION AIR CONDITIONING, INC.","AIRCHAMPION AIR CONDITIONING, INC.",10014 GILSON LN,HOUSTON,TX,77086,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2011-02-10T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIRCON REFRIGERATION,XUYEN TIEU TU,14234 ANDREA WAY LN,HOUSTON,TX,77083,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2013-04-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIRTEAM, LTD.","AIRTEAM, LTD.",6119 WESTVIEW DR,HOUSTON,TX,77055,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type PL,2010-04-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AIRTRON, INC.",AIRTRON LLC,3300 BINGLE RD,HOUSTON,TX,77055,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Corporation / Corporate Entity,2017-05-12T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AIRVANA SYSTEMS LLC,AIRVANA SYSTEMS LLC,13702 PEPPER KNOLL DR,HOUSTON,TX,77065,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2025-05-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AJ'S TURF & OUTDOORS LLC,AJ'S TURF & OUTDOORS LLC,12122 PINE MEADOW DR,HOUSTON,TX,77071,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-08-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
AJB CONSTRUCTION,AJB CONSTRUCTION INC,11777 KATY FWY STE 341,HOUSTON,TX,77079,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2015-07-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"AL'S COOLING & HEATING, INC.","AL'S COOLING & HEATING, INC.",815 CENTERWOOD DR,HOUSTON,TX,77013,238221,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1994-07-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALADDIN FLOORING,"ALADDIN FLOORING, LLC",15825 STATE HIGHWAY 249 STE 1,HOUSTON,TX,77086,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2011-12-28T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALANIS POOL EVENTS,RODRIGO ALANIS FLORES,2328 DE SOTO ST,HOUSTON,TX,77091,238990,"Construction (General, Civil, Specialty Trades)",Type IS,2026-06-30T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALCUM CORPORATION,ALCUM CORPORATION,1104 WAKEFIELD DR,HOUSTON,TX,77018,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2024-03-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALEX PLUMBING SERVICES, LLC","ALEX PLUMBING SERVICES, LLC",914 ROPER ST,HOUSTON,TX,77034,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2024-05-29T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALFRED'S CONTRUCTION & RENOVATION,"NELFREDO, INC.",5419B CLAREWOOD DR,HOUSTON,TX,77081,238321,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2025-05-22T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALG PLUMBING MECHANICAL,OTHON GUILLEN IV,3118 BLACKCASTLE DR,HOUSTON,TX,77068,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Type IS,2021-03-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL AMERICAN AIR & APPLIANCE MECHANICAL SERVICES,"ALL AMERICAN AIR & APPLIANCE MECHANICAL SERVICES,",15002 MINTZ LN,HOUSTON,TX,77014,238222,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1993-05-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL AQUATICS & KIDPLAY EQUIPMENT,AUGUSTINE ARANDA II,16930 BALLY CASTLE DR,HOUSTON,TX,77070,238990,"Construction (General, Civil, Specialty Trades)",Type IS,2011-02-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL BRITE GROUP LLC,ALL BRITE GROUP LLC,6001 TEAGUE RD,HOUSTON,TX,77041,238330,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-01-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL DAY CONCRETE INC,ALL DAY CONCRETE INC.,5621 SCHURMIER RD,HOUSTON,TX,77048,238110,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2007-04-23T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL DESIGN INC.,ALL DESIGN INC.,14 GREENWAY PLZ UNIT 23M,HOUSTON,TX,77046,238390,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2026-06-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL DESIGN SOLUTIONS LLC,ALL DESIGN SOLUTIONS LLC,13214 MISSION VALLEY DR,HOUSTON,TX,77069,238340,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2022-06-21T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL KIND GLASS SHOWER DOORS,'ALL KIND GLASS SHOWER DOORS LLC',14518 HEMPSTEAD RD STE 5F,HOUSTON,TX,77040,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2024-09-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALL PHASE ELECTRICAL SERVICES, LLC","ALL PHASE ELECTRICAL SERVICES, LLC",2317 RUTH ST,HOUSTON,TX,77004,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2011-05-18T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALL SAFE & SOUND, LLC","ALL SAFE & SOUND, LLC",1000 JACKSON BLVD,HOUSTON,TX,77006,238210,Electrical Contractors and Other Wiring Installation,Limited Liability Company (LLC),2014-03-03T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL SPRAY COATINGS LLC,ALL SPRAY COATINGS LLC,11927 BRIAR FOREST DR,HOUSTON,TX,77077,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-09-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALL STAR AIR TEXAS, INC.","ALL STAR AIR TEXAS, INC.",9418 MILLS RD,HOUSTON,TX,77070,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Texas Corporation,2024-06-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL TEAM SERVICES,ALL TEAM SERVICES LIMITED LIABILITY COMPANY,12018 DOUBLEDAY DR,HOUSTON,TX,77089,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2017-04-08T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL TEXAS HANDYMAN & CONSTRUCTION,ALL TEXAS HANDYMAN & CONSTRUCTION LLC,6229 OCTAVIA ST,HOUSTON,TX,77026,238992,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2026-09-17T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALL TYPE ROOFING, INC.","ALL TYPE ROOFING, INC.",13625 CHRISMAN RD,HOUSTON,TX,77039,238162,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2011-06-16T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL-RITE SHEET METAL INC,"ALL-RITE SHEET METAL, INC.",5718 BROOM ST,HOUSTON,TX,77091,238170,"Construction (General, Civil, Specialty Trades)",Texas Corporation,1994-01-13T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALL-TEX BOILER & PLUMBING SERVICES, LLC","ALL-TEX BOILER & PLUMBING SERVICES, LLC",10635 TOWER OAKS BLVD STE I,HOUSTON,TX,77070,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2016-08-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALL-TEX OVERHEAD DOORS & OPENERS,DANIEL VEGA,11311 IBERIA DR,HOUSTON,TX,77065,238990,"Construction (General, Civil, Specialty Trades)",Type IS,2022-01-24T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALL-TEX ROOFING, LLC","ALL-TEX ROOFING, LLC",5605 CREEKMONT DR,HOUSTON,TX,77091,238162,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-07-25T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALLEN MAINTENANCE GROUP LLC,ALLEN MAINTENANCE GROUP LLC,1218 W 21ST ST,HOUSTON,TX,77008,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2022-10-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALLEN PLUMBING COMPANY,ROBERT CURTIS ALLEN,2330 HARWOOD DR,HOUSTON,TX,77055,238221,"Construction (General, Civil, Specialty Trades)",Type IS,1992-09-04T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALLIANCE PLUMBING,"KELTEX, LLC",15930 BUCCANEER LN,HOUSTON,TX,77062,238220,"Plumbing, Heating, and Air-Conditioning Contractors",Limited Liability Company (LLC),2025-11-14T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALLIED COMMUNICATIONS,CHRIS VILLARREAL,9801 IRVINGTON BLVD,HOUSTON,TX,77076,238210,Electrical Contractors and Other Wiring Installation,Type IS,2011-01-26T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALLIED ELECTRICAL CONTRACTORS OF HOUSTON, INC.","ALLIED ELECTRICAL CONTRACTORS OF HOUSTON, INC.",301 GREENS LANDING DR,HOUSTON,TX,77038,238210,Electrical Contractors and Other Wiring Installation,Texas Corporation,2010-08-27T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALLPRO FIXES,"ALLPRO FIXES, INC.",9039 KATY FWY STE 517,HOUSTON,TX,77024,238990,"Construction (General, Civil, Specialty Trades)",Texas Corporation,2020-11-20T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALLSTATE CONTRACTING LLC,ALLSTATE CONTRACTING LLC,11707 LEANING PINE DR,HOUSTON,TX,77070,238150,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2006-02-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
"ALLSTATELINING, LLC","ALLSTATELINING, LLC",9218 BENCHLEY DR,HOUSTON,TX,77099,238990,"Construction (General, Civil, Specialty Trades)",Limited Liability Company (LLC),2025-04-11T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
ALLY ROOFING SERVICES LLC,ALLY ROOFING SERVICES LLC,507 RANKIN CIR N,HOUSTON,TX,77073,238160,Roofing Contractors,Limited Liability Company (LLC),2015-10-01T00:00:00.000,Business Email Compromise (BEC) & Cyber Insurance Renewal
