Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
PRIME FAST AUTO TITLE SERVICE,ANA FUENTES,3366 FRICK RD,HOUSTON,TX,77086,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-01-27T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
PRONTO AUTO TITLE PLUS,KARA NICHOLE HICKEY,8602 ALCOTT DR # SR,HOUSTON,TX,77080,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-08-13T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
QUICK AUTO INSURANCE,YOLANDA DIAZ,3708 S GESSNER RD,HOUSTON,TX,77063,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-08-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
QUICK TITLE SERVICE,313 QUICK TITLE SERVICES LLC,6885 S GESSNER RD,HOUSTON,TX,77036,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-01-20T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
QUICK TITLES & MULTISERVICE,NORMA VIZCARRA,14522 PIPING ROCK LN,HOUSTON,TX,77077,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-07-03T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
"QUINN EMANUEL URQUHART & SULLIVAN, LLP","QUINN EMANUEL URQUHART & SULLIVAN, LLP",711 LOUISIANA ST,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PI,2018-02-02T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
REED SMITH LLP,REED SMITH LLP,811 MAIN ST,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PF,2014-05-29T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
RELIABLE PARALEGALS,OLGA LIDIA GRIMALDO CAMPOS,13207 AVONSHIRE DR,HOUSTON,TX,77083,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-06-23T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
RHINO TITLE SERVICES LIMITED LIABILITY COMPANY,RHINO AK GROUP LLC,124 WINKLER DR,HOUSTON,TX,77087,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-04-03T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
RIVERWAY TITLE GROUP,"RIVERWAY TITLE GROUP, LLC",5 RIVERWAY STE 300,HOUSTON,TX,77056,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2016-06-07T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
RJK MULTISERVICE,ROCIO MENDEZ,4902 HOLLYBROOK LN,HOUSTON,TX,77039,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-04-24T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
ROBERTS MARKEL WEINBERG BUTLER HAILEY PC,ROBERTS MARKEL WEINBERG BUTLER HAILEY PC,2800 POST OAK BLVD,HOUSTON,TX,77056,541110,Offices of Lawyers,Type CP,2023-07-31T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
ROSE INSURANCE & SERVICES,"VISIONISTA MULTISERVICES, LLC",205 WALTON ST,HOUSTON,TX,77009,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-06-11T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
S&A PRO SERVICES LLC,S&A PRO SERVICES LLC,6159 BELMARK ST,HOUSTON,TX,77033,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-10-16T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
"SAGE TITLE COMPANY, LLC","SAGE TITLE COMPANY, LLC",3000 WESLAYAN ST STE 305,HOUSTON,TX,77027,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2021-03-26T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SALAS MULTI-SERVICES,LEIPSY KARINA SALAS DOMENECH,2030 GESSNER RD STE C,HOUSTON,TX,77080,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-08-28T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SANDRA M MILLA ZEPEDA,SANDRA M MILLA ZEPEDA,11820 EASTEX FWY,HOUSTON,TX,77039,541110,Offices of Lawyers,Type IS,2026-05-12T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SC TRIAL TACTICS LLC,SC TRIAL TACTICS LLC,1400 MCKINNEY ST UNIT 3603,HOUSTON,TX,77010,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-07-11T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SCS MULTI-SERVICES,JOLMA SOTO,3230 W FUQUA ST,HOUSTON,TX,77045,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2021-12-04T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SECURED LAND TRANSFERS LLC,SECURED LAND TRANSFERS LLC,515 POST OAK BLVD,HOUSTON,TX,77027,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2026-02-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SECURED LAND TRANSFERS LLC,SECURED LAND TRANSFERS LLC,2233 YALE ST,HOUSTON,TX,77008,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2026-02-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SECURED LAND TRANSFERS LLC,SECURED LAND TRANSFERS LLC,2525 BAY AREA BLVD,HOUSTON,TX,77058,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2026-02-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SECURED LAND TRANSFERS LLC,SECURED LAND TRANSFERS LLC,2603 AUGUSTA DR,HOUSTON,TX,77057,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2026-02-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SECURED LAND TRANSFERS LLC,SECURED LAND TRANSFERS LLC,10333 HARWIN DR,HOUSTON,TX,77036,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2026-02-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SECURED LAND TRANSFERS LLC,SECURED LAND TRANSFERS LLC,750 TOWN AND COUNTRY BLVD STE 720,HOUSTON,TX,77024,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2026-02-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SECURED LAND TRANSFERS LLC,SECURED LAND TRANSFERS LLC,18050 SATURN LN,HOUSTON,TX,77058,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2026-02-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SEYFARTH SHAW LLP,SEYFARTH SHAW LLP,700 MILAM ST STE 1400,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PI,2017-07-22T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
"SHEPPARD, MULLIN, RICHTER & HAMPTON LLP","SHEPPARD, MULLIN, RICHTER & HAMPTON LLP",700 LOUISIANA ST STE 2750,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PB,2022-08-18T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SHOOK HARDY & BACON L L P,SHOOK HARDY & BACON L L P,600 TRAVIS ST STE 1600,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PI,2003-09-16T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SIDLEY AUSTIN (TX) LLP,SIDLEY AUSTIN (TX) LLP,600 TRAVIS ST STE 3100,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PB,2012-04-18T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SIM MULTI SERVICES,SARA MORENO-ESCAMILLA,13303 CHAMPION FOREST DR STE 4,HOUSTON,TX,77069,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-06-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SIMPSON THACHER & BARTLETT LLP,SIMPSON THACHER & BARTLETT LLP,900 FANNIN ST STE 1475,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PI,2011-08-31T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SKYLIS INVESTMENTS LLC,SKYLIS INVESTMENTS LLC,4515 HIGHWAY 6 N,HOUSTON,TX,77084,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-07-11T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
"SLOTTER LAW, PLLC","SLOTTER LAW, PLLC",1000 MAIN ST STE 2300,HOUSTON,TX,77002,541110,Offices of Lawyers,Limited Liability Company (LLC),2025-01-21T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SOCIOS AUTO & HOME INSURANCE,SERGIO VALENZUELA JR,1608 WAYSIDE DR,HOUSTON,TX,77011,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2021-11-09T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SORRELS LAW,"RANDALL O. SORRELS, P.C.",5300 MEMORIAL DR STE 270,HOUSTON,TX,77007,541110,Offices of Lawyers,Type CP,2023-06-29T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SORTO MULTISERVICES,DIANA LISBET SORTO,6883 GRIGGS RD,HOUSTON,TX,77023,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-07-22T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
STAR AUTO TITLE SERVICES,ANA PATRICIA SORTO,12112 ALMEDA RD,HOUSTON,TX,77045,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-05-18T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
STAR TEX AUTO TITLE SERVICE,LAURA ALICIA PEREZ,7309 S GESSNER RD,HOUSTON,TX,77036,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-06-12T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
STEPTOE,STEPTOE LLP,717 TEXAS ST STE 2800,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PB,2024-02-08T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SUCCESS AUTO TITLE SERVICE,"SUCCESS HOLDINGS, LLC",6501 BELLFORT ST,HOUSTON,TX,77087,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-08-02T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SUCCESS T2 LLC,SUCCESS T2 LLC,8607 HIGHWAY 6 S,HOUSTON,TX,77083,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-02-29T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SUCCESS T2 LLC,SUCCESS T2 LLC,8615 1/2 HIGHWAY 6 S,HOUSTON,TX,77083,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-02-13T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SUPERIOR MULTI SERVICES,XIOMARA M MENDOZA,8817 AIRLINE DR STE F54,HOUSTON,TX,77037,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-08-21T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SURE TITLE EXPRESS,STEPHANIE JULIANA MEDINA,140 CYPRESS STATION DR # 100-35,HOUSTON,TX,77090,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-10-25T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SUSMAN GODFREY L.L.P.,SUSMAN GODFREY L.L.P.,1000 LOUISIANA ST STE 5100,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PB,2012-08-20T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SUTAXPRO MULTISERVICES,ROSA M MURILLO,7025 BREEN DR,HOUSTON,TX,77086,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-12-13T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
SWIFT AUTO TITLE SERVICES LLC,SWIFT AUTO TITLE SERVICES LLC,2612 BRIARHURST DR,HOUSTON,TX,77057,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-02-22T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TEJANO'S MULTISERVICES & INSURANCE,YESENIA GARCIA-CASTRO,6008 W 34TH ST STE N,HOUSTON,TX,77092,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-03-18T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TEXANS TITLE SERVICE,KARLA D SANDOVAL,123 NORTHPOINT DR STE 130,HOUSTON,TX,77060,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2022-01-13T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TEXAS MOTORS TITLE SERVICE,KATYA MONSERRATH REYES ORTIZ,2440 SOUTH BLVD STE 102,HOUSTON,TX,77098,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-02-06T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TEXMO,BRACEWELL LLP,2900 SOUTH TOWER PENNZOIL PLACE,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PI,2008-02-12T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
THE BUSINESS HUB MULTI-SERVICES,LEYDY LINARES VILLEGAS,14559 BEECHNUT ST,HOUSTON,TX,77083,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-04-30T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
THE ELAW AGENCY LLC,THE ELAW AGENCY LLC,10039 BISSONNET ST STE 148,HOUSTON,TX,77036,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-10-15T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
"THE LANIER LAW FIRM, P.C.","THE LANIER LAW FIRM, P.C.",6810 FM 1960 RD W,HOUSTON,TX,77069,541110,Offices of Lawyers,Type CP,2007-05-02T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
THE MARKER GROUP INC,"THE MARKER GROUP, INC.",13105 NORTHWEST FWY STE 300,HOUSTON,TX,77040,541110,Offices of Lawyers,Texas Corporation,2002-03-20T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
THE MARKER GROUP INC,"THE MARKER GROUP, INC.",1221 LAMAR ST STE 515,HOUSTON,TX,77010,541110,Offices of Lawyers,Texas Corporation,2002-03-20T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
THE RESEARCH STAFF,THE RESEARCH STAFF INC.,5718 HEWITT DR,HOUSTON,TX,77092,541110,Offices of Lawyers,Texas Corporation,1992-01-30T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
THE TAHIRIH JUSTICE CENTER,THE TAHIRIH JUSTICE CENTER,1717 SAINT JAMES PL STE 450,HOUSTON,TX,77056,541110,Offices of Lawyers,Type CM,2013-09-16T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TITLE DATA INC,"TITLE DATA, INC.",1225 NORTH LOOP W STE 950,HOUSTON,TX,77008,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2007-11-08T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TITLE PIXIE,KATY MILLER,1424 W 26TH ST,HOUSTON,TX,77008,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-10-07T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TOGENIX,9X NOTARY SERVICES LLC,1880 S DAIRY ASHFORD RD STE 207 PMB 2003,HOUSTON,TX,77077,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-11-18T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TROUTMAN PEPPER LOCKE LLP,TROUTMAN PEPPER LOCKE LLP,600 TRAVIS ST STE 2800,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PF,2025-03-07T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
TRUSTMARK TITLE CO,ROSA C MEDELLIN,8813 AIRLINE DR STE F9,HOUSTON,TX,77037,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-12-10T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
"U.S. LEGAL SUPPORT, INC.","U.S. LEGAL SUPPORT, INC.",363 N SAM HOUSTON PKWY E STE 1200,HOUSTON,TX,77060,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2018-02-20T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
"U.S. LEGAL SUPPORT, INC.","U.S. LEGAL SUPPORT, INC.",363 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2018-02-20T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
UNION TITLE & TAX SERVICES,ALINA MARIA LAHENS FERNANDEZ,4606 FM 1960 RD W STE 437,HOUSTON,TX,77069,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-03-19T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
UNLIMITED SERVICES OF TEXAS,CARLOS RAMOS,5825 LAUDER RD,HOUSTON,TX,77039,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2020-01-15T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
VALUED GROWTH LLC,"VALUED GROWTH, LLC",7310 S HALL ST,HOUSTON,TX,77028,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-10-22T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
VANESSA PENA,VANESSA PENA,10815 VETERANS MEMORIAL DR STE 1200,HOUSTON,TX,77067,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-04-03T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
VIA RAPIDA TITLE AND MUTLISERVICE,VIA RAPIDA TITLE & MULTISERVICE LLC,422 W GULF BANK RD,HOUSTON,TX,77037,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-07-01T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
VICTORIA INSURANCE SERVICES,ELMER A SANDOVAL,8203 FONDREN RD STE B,HOUSTON,TX,77074,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-12-29T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
VINSON & ELKINS,VINSON & ELKINS L.L.P.,1001 FANNIN ST STE 2300,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PI,1979-06-21T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
WASHINGTON NOTARY & TITLE SERVICES,OYUKIE SOUKSANOM-WASHINGTON,14404 HEMPSTEAD RD,HOUSTON,TX,77040,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-07-10T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
WE TITLE TX,LILIANA VELASQUEZ,5757 ADDICKS SATSUMA RD # 13,HOUSTON,TX,77084,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-06-12T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
WEIL GOTSHAL & MANGES,WEIL GOTSHAL & MANGES LLP,700 LOUISIANA ST STE 1600,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PI,1989-06-03T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
WINSTON & STRAWN LLP,WINSTON & STRAWN LLP,800 CAPITOL ST STE 2400,HOUSTON,TX,77002,541110,Offices of Lawyers,Type PB,2023-10-23T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
WINSTON & STRAWN LLP,WINSTON & STRAWN LLP,575 N DAIRY ASHFORD RD STE 400,HOUSTON,TX,77079,541110,Offices of Lawyers,Type PB,2023-10-23T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
WRIGHT AND ASSOCIATES,C B WRIGHT PLLC,717 TEXAS ST STE 1200,HOUSTON,TX,77002,541110,Offices of Lawyers,Limited Liability Company (LLC),2024-12-03T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
WWW.HOSPITALITYLAWYER.COM,"HL.COM, INC.",3300 TAFT ST UNIT F,HOUSTON,TX,77006,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2005-05-16T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
XTREME TITLES & INSURANCE SERVICES,"XTREME TITLES & INSURANCE SERVICES, LLC",3640 HILLCROFT ST STE E,HOUSTON,TX,77057,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2023-11-02T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
Y & Y AGENCY INC,Y & Y AGENCY INC,3645 CYPRESS CREEK PKWY STE 142,HOUSTON,TX,77068,541120,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2024-06-29T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
YAYABO MULTISERVICE,KINGS OF KATY  LOGISTICS LLC,13501 KATY FWY STE 1428,HOUSTON,TX,77079,541199,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-07-30T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
ZOA MULTI SERVICES,ZOA JURY CLEMENTE MENDEZ,12941 NORTH FWY STE 2061,HOUSTON,TX,77060,541191,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-04-24T00:00:00.000,State Bar Ethics / Client Wire Fraud / Escrow Defense
