Business / DBA Name,Legal Entity Name,Street Address,City,State,ZIP Code,NAICS Code,Industry Category,Entity Type,Permit Issue Date,MSSP Regulatory Sales Hook
"RMV PROFESSIONAL SERVICES, INC.","RMV PROFESSIONAL SERVICES, INC.",7230 FAIRWAY DR STE A,HOUSTON,TX,77087,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2023-11-29T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
ROGERS FINANCIAL AGENCY,WESTLEY ROGERS IV,6235 MCHARD RD STE 300,HOUSTON,TX,77053,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-09-24T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
ROSENTHAL & CO,ROSENTHAL & CO.,3900 ESSEX LN STE 1120,HOUSTON,TX,77027,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2000-01-05T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
ROXY'S NOTARY & MULTISERVICES,ROXYS MULTISERVICES LLC,8449 W BELLFORT ST # 250A,HOUSTON,TX,77071,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2022-01-04T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
RR MULTISERVICES,ROXANA ROCHEL,9620 LONG POINT RD STE 500,HOUSTON,TX,77055,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-12-01T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
RSM US LLP,RSM US LLP,1330 POST OAK BLVD STE 2400,HOUSTON,TX,77056,541211,Offices of Certified Public Accountants,Type PI,2018-05-25T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SAIGONESE SERVICES,BAO PHUOC THAI HO,12320 BELLAIRE BLVD STE A2,HOUSTON,TX,77072,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-02-14T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SALAZAR MULTISERVICES,LESLIE YOALI SALAZAR RESENDIZ,6666 HARWIN DR STE 162B,HOUSTON,TX,77036,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-01-15T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SALTER ELITE CONSULTING,FELICIA EVANS,12314 CHUTE FOREST DR,HOUSTON,TX,77014,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2026-08-28T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SALVADOR TAX & INSURANCE,MARTHA ROSAS,11798 S WILCREST DR,HOUSTON,TX,77099,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-10-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SAM HAYES,SAM HAYES,15111 CAMINO DEL SOL DR,HOUSTON,TX,77083,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2007-06-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SARA J HOWELL PC,"SARA J. HOWELL, PC",1230 RUTLAND ST,HOUSTON,TX,77008,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CP,2004-02-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"SCARBOROUGH CPA, LLC","CANADY & CANADY, LLC",4707 INGERSOLL ST,HOUSTON,TX,77027,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Corporation / Corporate Entity,2019-01-26T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SHELLY A SMITH,SHELLY A SMITH,16850 SATURN LN STE 100,HOUSTON,TX,77058,541211,Offices of Certified Public Accountants,Type IS,2021-04-23T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SIERRA MULTISERVICES,ANA K SIERRA RAMOS,6009 RICHMOND AVE STE 224,HOUSTON,TX,77057,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-12-13T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SIKICH LLP,SIKICH LLC,2000 W SAM HOUSTON PKWY S,HOUSTON,TX,77042,541211,Offices of Certified Public Accountants,Corporation / Corporate Entity,2016-09-22T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SIMPLY ACCOUNTING,KALI JOE ST PIERRE,2718 SKYVIEW KNOLL CT,HOUSTON,TX,77047,541211,Offices of Certified Public Accountants,Type IS,2013-12-17T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SOTO AGENCY,RICARDO RENE SOTO,7610 KEMPWOOD DR STE B,HOUSTON,TX,77055,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-04-25T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"SOWERS & COMPANY, PC","SOWERS & COMPANY, PC",1155 DAIRY ASHFORD RD STE 800,HOUSTON,TX,77079,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CP,2021-07-15T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SPECIALIZED FIRST LLC,"SPECIALIZED FIRST, LLC",7023 LA ENTRADA DR STE B,HOUSTON,TX,77083,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-11-05T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
STEPHANIE'S MULTISERVICE,STEPHANIE HERNANDEZ,9510 BEECHNUT ST STE M,HOUSTON,TX,77036,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-12-13T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
STRIVING 4 XCELLENCE CODING & BILLING,TRACY WOODLEY ROWE,10592A FUQUA ST # 277,HOUSTON,TX,77089,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-08-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SUSANNE MARIGA CPA PLLC,MARIGA CPA PLLC,12623 WATERCRESS PARK,HOUSTON,TX,77041,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2009-02-05T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
SUSY'S TITLE & MULTISERVICE,AZUCENA LULE,7308 AVENUE J,HOUSTON,TX,77011,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-02-14T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
T J HAYES & CO PLLC,"T J HAYES & CO., PLLC",211 HIGHLAND CROSS DR STE 112,HOUSTON,TX,77073,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2003-03-06T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TABS BOOKKEEPING & TAX SERVICES,"TABS BOOKKEEPING & TAX SERVICES, INC.",7111 HARWIN DR STE 257,HOUSTON,TX,77036,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2008-02-08T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TAQUERIA YERLIZ,JOSE LUIS CONTRERAS,10720 AIRLINE DR,HOUSTON,TX,77037,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-09-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TAX AND MORE SERVICES,ALBAPA CORPORATION,6700 DIXIE DR,HOUSTON,TX,77087,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2023-05-15T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TAX PEOPLE,NADEEM U SIDDIQUI,6550 MOUNT HOUSTON RD,HOUSTON,TX,77050,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2023-09-01T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TAXES 24 SEVEN,CARLAVON WILLIAMS,4906 SHREVEPORT BLVD,HOUSTON,TX,77028,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2011-12-28T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TCB SERVICES,REGINALD DWAYNE PATRICK,2626 S LOOP W STE 150,HOUSTON,TX,77054,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2019-09-17T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TEAM BEST FINANCIAL LLC,TEAM BEST FINANCIAL LLC,17150 BUTTE CREEK RD STE 240,HOUSTON,TX,77090,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2026-04-21T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TEXAS AUTO TITLE,XINIA MAYARITH AYALA,6603 1/2 KILLOUGH ST,HOUSTON,TX,77086,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2012-06-06T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TEXAS CHILDREN'S PHYSICIAN GROUP,TEXAS CHILDREN'S PHYSICIAN GROUP,6621 FANNIN ST,HOUSTON,TX,77030,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CN,2025-10-03T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TEXAS STATE AUTO TITLE,LADERRICK KENYUAN BRYANT,14241 MAIN ST STE A,HOUSTON,TX,77035,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2025-10-28T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TEXAS TITLE MULTI SERVICE,IVETTE S MATUL,7080 BISSONNET ST,HOUSTON,TX,77074,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2024-01-13T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
THE DYNASTY FINANCIAL SERVICES,GLAM HOUSE BEAUTY LAB LLC,13402 HALIFAX ST STE C,HOUSTON,TX,77015,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-01-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"THE ELEVANCE HEALTH COMPANIES, INC.","THE ELEVANCE HEALTH COMPANIES, INC.",5959 CORPORATE DR,HOUSTON,TX,77036,541214,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2018-04-11T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"THE FINANCIAL BOUTIQUE, LLC","THE FINANCIAL BOUTIQUE, LLC",10509 MARSTON VINEYARD DR,HOUSTON,TX,77025,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2025-10-07T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
THE TAX AND NOTARY CENTER,SANDRA D JACKSON,16800 IMPERIAL VALLEY DR STE 270,HOUSTON,TX,77060,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2020-09-23T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
THE TEA COMPANY,TABEER USA INC.,11839 WILCREST DR,HOUSTON,TX,77031,541211,Offices of Certified Public Accountants,Texas Corporation,2013-08-29T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"TRACY JONES CPA, LLC","JONES CPA GROUP, LLC",20405 STATE HIGHWAY 249,HOUSTON,TX,77070,541211,Offices of Certified Public Accountants,Limited Liability Company (LLC),2012-05-15T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
TURRUBIARTES TAXES Y MAS LLC,TURRUBIARTES TAXES Y MAS LLC,806 WOODING ST,HOUSTON,TX,77011,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-02-18T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"UHY ADVISORS MO, INC.","UHY ADVISORS MO, INC.",10613 W SAM HOUSTON PKWY N STE 150,HOUSTON,TX,77064,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Foreign Corporation (Out-of-State),2023-08-24T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
UMANZOR FINANCIAL SERVICES,UMANZOR FINANCIAL SERVICES LLC,10106 SHARPTON DR,HOUSTON,TX,77038,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-06-25T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
UNIVERSAL TAX & MULTI SERVICES,BRENDA YAMILETH QUEZADA,8700 COMMERCE PARK DR STE 115,HOUSTON,TX,77036,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2022-08-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
VANTIC SOLUTIONS LLC,VANTIC SOLUTIONS LLC,1615 MACCLESBY LN,HOUSTON,TX,77049,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-05-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
VEHICLE TITLE AND TAX SERVICES LLC,VEHICLE TITLE AND TAX SERVICES LLC,7909 GULF FWY,HOUSTON,TX,77017,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2025-07-18T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
VENTURA MULTISERVICES LLC,VENTURA MULTISERVICES LLC,1183 W TIDWELL RD STE B,HOUSTON,TX,77091,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-02-05T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"VINCENT & COMPANY, LLC","VINCENT & COMPANY, LLC",13231 CHAMPION FOREST DR STE 200,HOUSTON,TX,77069,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-06-18T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"VISINSKY & ASSOCIATES, P.C.","VISINSKY & ASSOCIATES, P.C.",5120 WOODWAY DR STE 9007,HOUSTON,TX,77056,541211,Offices of Certified Public Accountants,Type CP,2026-08-03T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"VISINSKY & ASSOCIATES, P.C.","VISINSKY & ASSOCIATES, P.C.",5151 SAN FELIPE ST STE 1385,HOUSTON,TX,77056,541211,Offices of Certified Public Accountants,Type CP,2026-08-03T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
VOFIZ,VOFIZ INC,10330 LAKE RD STE F,HOUSTON,TX,77070,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2026-04-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
VQ MULTISERVICES LLC,VQ MULTISERVICES LLC,3839 FERNGLADE DR,HOUSTON,TX,77068,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-09-09T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
WEAVER & TIDWELL LLP,WEAVER AND TIDWELL L L P,4400 POST OAK PKWY STE 1100,HOUSTON,TX,77027,541211,Offices of Certified Public Accountants,Type PI,2025-01-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
WELLER'S BUSINESS SERVICES,JEANETTE RENEE POWELL,11515 EARLY MIST CT,HOUSTON,TX,77064,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2017-05-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
WELLS & BEDARD P C CPA'S,"WELLS & BEDARD, A PROFESSIONAL CORPORATION",24 E GREENWAY PLZ STE 440,HOUSTON,TX,77046,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type CP,1994-04-15T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
"WHITESTONE BUSINESS SOLUTIONS, INC.","WHITESTONE BUSINESS SOLUTIONS, INC.",11831 TAYLOR LEIGH LN,HOUSTON,TX,77066,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Texas Corporation,2023-03-22T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
WOUNGLY SERVICES LLC,WOSER MERCHANT & TRADE LLC,7134 SUN VILLAGE DR,HOUSTON,TX,77083,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-06-22T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
XJ PLUS TAX AND MULTI SERVICES,XJ PLUS TAX AND MULTI SERVICES  LLC,9002 MEADOWVIEW DR,HOUSTON,TX,77037,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2020-10-19T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
YADIRA YAZMIN HERNANDEZ,YADIRA Y HERNANDEZ,15138 EASTON PARK DR,HOUSTON,TX,77095,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,2021-05-27T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
YENI MULTISERVICIOS LLC,YENI MULTISERVICIOS LLC,7333 HARWIN DR STE 207,HOUSTON,TX,77036,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2024-01-02T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
YU CPA LLC,YU CPA LLC,7001 CORPORATE DR STE 219,HOUSTON,TX,77036,541213,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Limited Liability Company (LLC),2026-06-23T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
ZOF AGENCY,HENRY G ZEPEDA,4949 W 34TH ST STE 2A,HOUSTON,TX,77092,541219,"Professional, Scientific, and Technical Services (Legal, Accounting, IT)",Type IS,1994-12-16T00:00:00.000,FTC Safeguards Rule / Taxpayer PII Protection
